#       lam(cm)         fp             fs          fp/fs             
114  6.6439050e-05  6.2908328e-08  1.3805654e-04  4.5567077e-04 
115  6.6738050e-05  6.1023124e-08  1.3676302e-04  4.4619609e-04 
116  6.7038400e-05  5.9699867e-08  1.3587952e-04  4.3935884e-04 
117  6.7340100e-05  5.3061073e-08  1.3452009e-04  3.9444719e-04 
118  6.7643160e-05  7.1006886e-08  1.3312929e-04  5.3336786e-04 
119  6.7947580e-05  6.6834205e-08  1.3180322e-04  5.0707568e-04 
120  6.8253370e-05  6.9578293e-08  1.3029684e-04  5.3399830e-04 
121  6.8560540e-05  4.8269880e-08  1.2869619e-04  3.7506846e-04 
122  6.8869090e-05  6.1346062e-08  1.2775466e-04  4.8018648e-04 
123  6.9179030e-05  5.0582351e-08  1.2631223e-04  4.0045491e-04 
124  6.9490360e-05  7.5879966e-08  1.2491567e-04  6.0744953e-04 
125  6.9803100e-05  6.7489458e-08  1.2364036e-04  5.4585296e-04 
126  7.0117240e-05  6.5151356e-08  1.2108998e-04  5.3804084e-04 
127  7.0432800e-05  7.1441161e-08  1.2077559e-04  5.9151986e-04 
128  7.0749770e-05  7.0292362e-08  1.1955295e-04  5.8796010e-04 
129  7.1068170e-05  6.3854713e-08  1.1676953e-04  5.4684396e-04 
130  7.1388010e-05  4.5303497e-08  1.1628344e-04  3.8959545e-04 
131  7.1709290e-05  7.2762868e-08  1.1488192e-04  6.3337095e-04 
132  7.2032010e-05  6.9985364e-08  1.1357539e-04  6.1620184e-04 
133  7.2356180e-05  6.5159150e-08  1.1251128e-04  5.7913438e-04 
134  7.2681810e-05  7.6658674e-08  1.1165845e-04  6.8654613e-04 
135  7.3008910e-05  8.0675375e-08  1.0988837e-04  7.3415752e-04 
136  7.3337480e-05  8.0736265e-08  1.0898390e-04  7.4080909e-04 
137  7.3667530e-05  7.4821517e-08  1.0819698e-04  6.9153057e-04 
138  7.3999060e-05  7.0208016e-08  1.0583919e-04  6.6334612e-04 
139  7.4332090e-05  7.5151139e-08  1.0470783e-04  7.1772222e-04 
140  7.4666620e-05  7.7266479e-08  1.0371972e-04  7.4495456e-04 
141  7.5002650e-05  7.0905661e-08  1.0279594e-04  6.8977105e-04 
142  7.5340190e-05  8.0258055e-08  1.0202730e-04  7.8663315e-04 
143  7.5679250e-05  7.4828593e-08  1.0099788e-04  7.4089274e-04 
144  7.6019840e-05  7.6741208e-08  9.9804241e-05  7.6891731e-04 
145  7.6361960e-05  7.4531954e-08  9.8746596e-05  7.5477998e-04 
146  7.6705620e-05  6.6879287e-08  9.6725670e-05  6.9143266e-04 
147  7.7050830e-05  7.6794682e-08  9.6096255e-05  7.9914334e-04 
148  7.7397590e-05  6.9716145e-08  9.5203452e-05  7.3228589e-04 
149  7.7745910e-05  8.0983566e-08  9.3137591e-05  8.6950463e-04 
150  7.8095790e-05  6.4825110e-08  9.3277838e-05  6.9496797e-04 
151  7.8447260e-05  6.0650262e-08  9.1634530e-05  6.6187126e-04 
152  7.8800300e-05  8.1236719e-08  9.0815754e-05  8.9452232e-04 
153  7.9154940e-05  7.0636912e-08  8.9444031e-05  7.8973310e-04 
154  7.9511170e-05  7.6649763e-08  8.8237940e-05  8.6867126e-04 
155  7.9869000e-05  8.1241112e-08  8.7743174e-05  9.2589666e-04 
156  8.0228440e-05  7.9213345e-08  8.6734564e-05  9.1328463e-04 
157  8.0589500e-05  7.7275365e-08  8.5831829e-05  9.0031130e-04 
158  8.0952190e-05  8.1013530e-08  8.4784826e-05  9.5551921e-04 
159  8.1316510e-05  7.5017682e-08  8.4221947e-05  8.9071418e-04 
160  8.1682460e-05  7.8122447e-08  8.3139863e-05  9.3965090e-04 
161  8.2050070e-05  7.5353545e-08  8.1160089e-05  9.2845568e-04 
162  8.2419330e-05  7.8149848e-08  8.0380572e-05  9.7224797e-04 
163  8.2790250e-05  7.8517454e-08  8.0362440e-05  9.7704169e-04 
164  8.3162840e-05  7.6383686e-08  7.8811243e-05  9.6919783e-04 
165  8.3537110e-05  7.2991338e-08  7.8323509e-05  9.3192120e-04 
166  8.3913060e-05  7.7748595e-08  7.7250199e-05  1.0064517e-03 
167  8.4290700e-05  7.0863598e-08  7.6387772e-05  9.2768248e-04 
168  8.4670040e-05  7.3290931e-08  7.5019029e-05  9.7696453e-04 
169  8.5051090e-05  7.6981865e-08  7.2434200e-05  1.0627834e-03 
170  8.5433860e-05  7.6243421e-08  6.8682980e-05  1.1100774e-03 
171  8.5818350e-05  7.2636422e-08  7.2335593e-05  1.0041588e-03 
172  8.6204560e-05  7.4016504e-08  7.1613492e-05  1.0335553e-03 
173  8.6592520e-05  7.7744437e-08  6.6664080e-05  1.1662118e-03 
174  8.6982220e-05  7.7325713e-08  7.0682589e-05  1.0939853e-03 
175  8.7373680e-05  7.4241646e-08  6.6685145e-05  1.1133161e-03 
176  8.7766890e-05  6.5074127e-08  6.8916709e-05  9.4424311e-04 
177  8.8161880e-05  7.3462563e-08  6.9772569e-05  1.0528860e-03 
178  8.8558650e-05  7.5596635e-08  6.2459641e-05  1.2103277e-03 
179  8.8957200e-05  7.6860375e-08  6.7323162e-05  1.1416632e-03 
180  8.9357540e-05  7.1916786e-08  6.8289311e-05  1.0531192e-03 
181  8.9759690e-05  7.2428592e-08  6.6841316e-05  1.0835901e-03 
182  9.0163640e-05  6.8280824e-08  5.6802350e-05  1.2020775e-03 
183  9.0569410e-05  6.9844227e-08  6.4927425e-05  1.0757277e-03 
184  9.0977010e-05  6.6941526e-08  6.4211141e-05  1.0425220e-03 
185  9.1386450e-05  6.8052593e-08  6.5299587e-05  1.0421596e-03 
186  9.1797720e-05  5.4382384e-08  6.3665952e-05  8.5418315e-04 
187  9.2210850e-05  7.2292539e-08  5.3690613e-05  1.3464651e-03 
188  9.2625840e-05  5.9349675e-08  5.9274257e-05  1.0012724e-03 
189  9.3042690e-05  6.7651615e-08  6.2153132e-05  1.0884667e-03 
190  9.3461420e-05  4.1591583e-08  6.1719659e-05  6.7387902e-04 
191  9.3882040e-05  7.1419527e-08  6.0897383e-05  1.1727848e-03 
192  9.4304550e-05  7.2819896e-08  5.9670440e-05  1.2203680e-03 
193  9.4728950e-05  7.1229878e-08  5.9188374e-05  1.2034437e-03 
194  9.5155270e-05  7.3107064e-08  5.6179501e-05  1.3013121e-03 
195  9.5583510e-05  7.2858827e-08  4.8585393e-05  1.4996035e-03 
196  9.6013680e-05  6.2931351e-08  5.6125610e-05  1.1212591e-03 
197  9.6445780e-05  7.1452967e-08  5.6013168e-05  1.2756459e-03 
198  9.6879820e-05  7.1304481e-08  5.5324610e-05  1.2888384e-03 
199  9.7315820e-05  5.8783363e-08  5.5361064e-05  1.0618178e-03 
200  9.7753780e-05  6.9521020e-08  5.4692877e-05  1.2711165e-03 
201  9.8193720e-05  6.3040923e-08  5.4021529e-05  1.1669592e-03 
202  9.8635630e-05  6.6389375e-08  5.3058864e-05  1.2512400e-03 
203  9.9079530e-05  6.3120094e-08  5.2107905e-05  1.2113343e-03 
204  9.9525430e-05  5.8921588e-08  5.1684997e-05  1.1400134e-03 
205  9.9973330e-05  5.8214634e-08  4.9955499e-05  1.1653298e-03 
206  1.0042330e-04  5.5818134e-08  4.6285614e-05  1.2059500e-03 
207  1.0087520e-04  6.1556800e-08  4.5834664e-05  1.3430185e-03 
208  1.0132920e-04  5.9016438e-08  4.8667681e-05  1.2126413e-03 
209  1.0178520e-04  5.4039793e-08  4.8454772e-05  1.1152626e-03 
210  1.0224330e-04  4.7544360e-08  4.8187625e-05  9.8665082e-04 
211  1.0270340e-04  4.6707882e-08  4.7704393e-05  9.7911071e-04 
212  1.0316560e-04  3.8135229e-08  4.6939862e-05  8.1242737e-04 
213  1.0362990e-04  3.7272531e-08  4.6376092e-05  8.0370141e-04 
214  1.0409630e-04  5.4033499e-08  4.5822815e-05  1.1791833e-03 
215  1.0456480e-04  3.4890257e-08  4.4913741e-05  7.7682810e-04 
216  1.0503530e-04  4.3099068e-08  4.4336428e-05  9.7209157e-04 
217  1.0550800e-04  5.3761339e-08  4.3915947e-05  1.2241872e-03 
218  1.0598290e-04  3.3430302e-08  4.3361937e-05  7.7095960e-04 
219  1.0645980e-04  4.3925583e-08  4.2449434e-05  1.0347743e-03 
220  1.0693900e-04  5.5210370e-08  4.1617642e-05  1.3266098e-03 
221  1.0742020e-04  4.0469155e-08  4.1420422e-05  9.7703388e-04 
222  1.0790370e-04  6.0024997e-08  4.0839395e-05  1.4697818e-03 
223  1.0838930e-04  3.3088286e-08  4.0022755e-05  8.2673685e-04 
224  1.0887710e-04  4.4313523e-08  3.8001198e-05  1.1661086e-03 
225  1.0936710e-04  5.3000254e-08  3.4853836e-05  1.5206434e-03 
226  1.0985930e-04  2.6136156e-08  3.7079014e-05  7.0487731e-04 
227  1.1035370e-04  4.7795670e-08  3.8368189e-05  1.2457109e-03 
228  1.1085030e-04  4.1357381e-08  3.8195802e-05  1.0827730e-03 
229  1.1134920e-04  4.7453080e-08  3.7670479e-05  1.2596888e-03 
230  1.1185030e-04  3.8669234e-08  3.7232986e-05  1.0385746e-03 
231  1.1235370e-04  2.5239745e-08  3.6721145e-05  6.8733546e-04 
232  1.1285930e-04  2.8305277e-08  3.5778661e-05  7.9112175e-04 
233  1.1336720e-04  2.8242075e-08  3.5446373e-05  7.9675501e-04 
234  1.1387740e-04  2.7110516e-08  3.5149450e-05  7.7129275e-04 
235  1.1438990e-04  3.6535949e-08  3.4646564e-05  1.0545331e-03 
236  1.1490470e-04  3.5354064e-08  3.4536030e-05  1.0236864e-03 
237  1.1542180e-04  2.4607682e-08  3.4079160e-05  7.2207420e-04 
238  1.1594130e-04  2.0853110e-08  3.3429586e-05  6.2379203e-04 
239  1.1646310e-04  3.3725310e-08  3.2674563e-05  1.0321579e-03 
240  1.1698720e-04  3.1917187e-08  3.2454221e-05  9.8345258e-04 
241  1.1751370e-04  2.3300552e-08  3.1995561e-05  7.2824327e-04 
242  1.1804250e-04  3.6958619e-08  3.1435740e-05  1.1756879e-03 
243  1.1857380e-04  2.7515905e-08  3.1015386e-05  8.8716950e-04 
244  1.1910740e-04  3.4156248e-08  3.0977546e-05  1.1026131e-03 
245  1.1964340e-04  3.4656416e-08  3.0360341e-05  1.1415028e-03 
246  1.2018190e-04  2.4882805e-08  3.0089324e-05  8.2696457e-04 
247  1.2072280e-04  3.9349583e-08  2.9642852e-05  1.3274561e-03 
248  1.2126610e-04  3.1112667e-08  2.9304864e-05  1.0616895e-03 
249  1.2181180e-04  3.3195775e-08  2.9080288e-05  1.1415215e-03 
250  1.2236000e-04  2.1431030e-08  2.8640864e-05  7.4826759e-04 
251  1.2291070e-04  3.1121867e-08  2.8212760e-05  1.1031132e-03 
252  1.2346380e-04  2.1116211e-08  2.7881284e-05  7.5736150e-04 
253  1.2401950e-04  2.2558381e-08  2.7556911e-05  8.1861063e-04 
254  1.2457760e-04  1.9215438e-08  2.7193444e-05  7.0662024e-04 
255  1.2513830e-04  2.3215230e-08  2.6765096e-05  8.6736958e-04 
256  1.2570140e-04  2.3477957e-08  2.6271521e-05  8.9366572e-04 
257  1.2626710e-04  2.1478437e-08  2.5950719e-05  8.2766252e-04 
258  1.2683540e-04  2.1942077e-08  2.5610997e-05  8.5674435e-04 
259  1.2740620e-04  2.2738655e-08  2.4897867e-05  9.1327723e-04 
260  1.2797960e-04  1.9127764e-08  2.2517116e-05  8.4947664e-04 
